"p","q10","q50","q90","mean_test"
0.641383333333333,0.253386386012747,1.70322920983926,1.17078316604554,1.9561714402036
0.645541666666667,0.238084664705043,1.65953204394217,1.20521643342382,1.93965066195811
0.6497,0.223464183280967,1.61550902045165,1.24001047756091,1.92229346312043
0.653858333333333,0.209509380107726,1.57122487021541,1.27513969425054,1.90411793790495
0.658016666666667,0.196204236430648,1.52674409477747,1.31057715174684,1.88514314179736
0.662175,0.183532328350421,1.48213083037409,1.34629460075416,1.86538907240999
0.666333333333333,0.171476877851799,1.43744871277625,1.38226248874173,1.84487664957474
0.670491666666667,0.160020802797018,1.39276074329444,1.41844997884376,1.82362769472274
0.67465,0.149146765801542,1.3481291562629,1.45482497361462,1.80166490959999
0.678808333333333,0.138837221914135,1.30361528832084,1.49135414391715,1.77901185436884
0.682966666666667,0.129074465027798,1.25927944980864,1.52800296323159,1.7556929251447
0.687125,0.119840672952608,1.21518079859604,1.56473574768133,1.73173333101759
0.691283333333333,0.111117951086108,1.17137721665845,1.60151570208148,1.70715907060771
0.695441666666667,0.102888374621511,1.1279251897158,1.63830497232537,1.6819969082036
0.6996,0.0951340292386609,1.08487969024542,1.67506470443408,1.65627434953098
0.703758333333333,0.0878370502273813,1.04229406417819,1.7117551106038,1.63001961719925
0.707916666666667,0.0809796599975374,1.0002199215825,1.74833554259581,1.60326162587167
0.712075,0.0745442039348814,0.958707031636862,1.7847645728243,1.57602995720394
0.716233333333333,0.0685131845664697,0.917803222186397,1.82100008350743,1.54835483459442
0.720391666666667,0.0628692940041671,0.877554284172803,1.85699936425767,1.52026709778737
0.72455,0.0575954446394764,0.838003881220593,1.89271921849822,1.49179817736888
0.728708333333333,0.0526747980676341,0.799193464655215,1.92811607910336,1.46298006919288
0.732866666666667,0.0480907922235904,0.761162194220437,1.96314613367141,1.43384530877221
0.737025,0.0438271667171462,0.723946864753495,1.9977654598506,1.4044269456672
0.741183333333333,0.0398679863591333,0.687581839066839,2.0319301711495,1.37475851790134
0.745341666666667,0.03619766287509,0.652098987274769,2.06559657367535,1.34487402643038
0.7495,0.0328009748074096,0.617527632791966,2.09872133425542,1.31480790968815
0.753658333333333,0.0296630856113957,0.583894505218732,2.13126166040892,1.28459501822847
0.757816666666667,0.0267695599550525,0.551223700314752,2.16317549264875,1.25427058947879
0.761975,0.0241063782367677,0.519536647249302,2.19442170960531,1.22387022261724
0.766133333333333,0.0216599493392823,0.488852083301067,2.22496034647689,1.19342985357998
0.770291666666667,0.0194171216425054,0.459186036165089,2.25475282732422,1.16298573020158
0.77445,0.0173651923217901,0.430551814007739,2.28376221173971,1.13257438748571
0.778608333333333,0.015491914962255,0.402960003393185,2.31195345643524,1.10223262299859
0.782766666666667,0.0137855055235893,0.376418475186319,2.33929369230563,1.07199747237189
0.786925,0.0122346466935183,0.35093239851774,2.36575251753883,1.04190618489607
0.791083333333333,0.0108284906717295,0.326504262876042,2.39130230735759,1.01199619917894
0.795241666666667,0.00955666042954535,0.303133908371256,2.4159185409913,0.982305118838049
