"p","bern","bb","ln","km"
0.584943143812709,1.01273079781684,1.68950721074796,1.64151123171849,1.68287617250862
0.588274247491639,0.967204181589188,1.6931300957005,1.64656029191289,1.68742311622055
0.591605351170569,0.923058195309273,1.69654876707327,1.65147556653379,1.69177108867262
0.594936454849498,0.880347575263076,1.6997612180397,1.6562546956288,1.69591737480525
0.598267558528428,0.839121639600635,1.70276544645783,1.66089525693293,1.69985925522058
0.601598662207358,0.799424426016737,1.70555945486748,1.6653947641969,1.70359400641127
0.604929765886288,0.761294852763483,1.70814125048866,1.6697506654708,1.70711890099631
0.608260869565217,0.724766900972701,1.71050884522128,1.67396034134185,1.71043120796407
0.611591973244147,0.689869816180404,1.71266025564605,1.67802110312524,1.71352819292265
0.614923076923077,0.656628326875058,1.71459350302669,1.68193019100653,1.716407118358
0.618254180602007,0.625062877836241,1.71630661331347,1.68568477213448,1.71906524389996
0.621585284280937,0.595189875989967,1.71779761714811,1.68928193866309,1.72149982659648
0.624916387959866,0.567021946481319,1.71906454987,1.69271870574143,1.72370812119645
0.628247491638796,0.54056819665356,1.72010545152386,1.69599200945026,1.72568738044119
0.631578595317726,0.51583448562506,1.72091836686887,1.69909870468391,1.72743485536528
0.634909698996656,0.492823697170704,1.7215013453892,1.70203556297646,1.72894779560667
0.638240802675585,0.471536013642045,1.72185244130617,1.70479927027085,1.73022344972681
0.641571906354515,0.45196918869996,1.72196971359184,1.70738642462982,1.73125906554084
0.644903010033445,0.43411881668389,1.72185122598433,1.7097935338876,1.73205189045851
0.648234113712375,0.417978596502325,1.72149504700471,1.71201701324112,1.73259917183605
0.651565217391304,0.403540587999134,1.72089924997564,1.7140531827799,1.73289815733951
0.654896321070234,0.390795458828883,1.72006191304174,1.71589826495357,1.73294609532009
0.658227424749164,0.37973271996057,1.71898111919183,1.71754838197609,1.73274023520178
0.661558528428094,0.370340948022449,1.71765495628301,1.71899955316604,1.73227782788202
0.664889632107023,0.362607992800133,1.71608151706666,1.72024769222219,1.73155612614577
0.668220735785953,0.356521168304982,1.71425889921655,1.72128860443389,1.73057238509363
0.671551839464883,0.352067425939527,1.71218520535897,1.72211798382581,1.72932386258465
0.674882943143813,0.34923350840034,1.70985854310504,1.72273141023698,1.72780781969433
0.678214046822742,0.348006083076032,1.70727702508532,1.72312434633389,1.72602152118865
0.681545150501672,0.348371853818234,1.70443876898672,1.72329213455806,1.72396223601479
0.684876254180602,0.350317650086053,1.70134189759187,1.72322999400843,1.72162723780917
0.688207357859532,0.353830492589311,1.69798453882107,1.72293301725941,1.71901380542384
