"p","bern","bb","ln","km"
0.105264214046823,0.390515195372326,1.40649854105202,1.52344592797275,1.42792570212086
0.108595317725753,0.43939725631291,1.45028561975828,1.58329573946068,1.46207779550918
0.111926421404682,0.49236718450777,1.49324284871222,1.64130457105518,1.49558908942491
0.115257525083612,0.549443418027536,1.53534390265997,1.69741655161201,1.52845490205564
0.118588628762542,0.610619480824532,1.57656478408219,1.7515881538394,1.56067059742248
0.121919732441472,0.675863432244933,1.61688368425287,1.80378690221072,1.59223160859558
0.125250836120401,0.745117571069695,1.65628085534771,1.85399019070504,1.62313345834696
0.128581939799331,0.818298389509403,1.69473849239175,1.90218420386241,1.65337177757648
0.131913043478261,0.895296770039999,1.73224062400082,1.94836293433854,1.68294232179281
0.135244147157191,0.975978415681236,1.76877301100978,1.99252729008308,1.71184098588765
0.13857525083612,1.06018450229328,1.80432305219719,2.03468428437357,1.74006381740485
0.14190635451505,1.14773253970105,1.8388796964154,2.07484630216164,1.76760702847642
0.14523745819398,1.23841742694951,1.87243336051947,2.11303043648681,1.79446700657217
0.14856856187291,1.33201268574182,1.90497585256063,2.14925788905853,1.82064032418931
0.151899665551839,1.42827185510953,1.93650029977225,2.18355342947722,1.84612374759038
0.155230769230769,1.52693002960109,1.96700108092964,2.21594490794313,1.87091424468346
0.158561872909699,1.62770552274116,1.99647376271164,2.24646281667924,1.89500899212622
0.161892976588629,1.73030163719614,2.02491503973213,2.27513989566125,1.9184053817244
0.165224080267559,1.83440852296877,2.05232267794466,2.30201077860002,1.94110102618683
0.168555183946488,1.9397051050203,2.07869546115429,2.32711167545665,1.96309376429103
0.171886287625418,2.04586106197032,2.10403314039736,2.3504800880849,1.98438166550693
0.175217391304348,2.15253883793363,2.12833638597396,2.37215455588931,2.00496303412074
0.178548494983278,2.25939567010697,2.15160674193833,2.39217442866109,2.02483641289591
0.181879598662207,2.36608561539933,2.17384658287125,2.41057966400575,2.04400058630396
0.185210702341137,2.47226156019192,2.19505907277472,2.42741064700967,2.06245458335437
0.188541806020067,2.57757719820282,2.21524812594356,2.4427080300063,2.08019768004946
0.191872909698997,2.68168896240196,2.23441836968203,2.45651259049881,2.09722940148753
0.195204013377926,2.78425789795817,2.25257510874447,2.46886510547502,2.11354952363484
0.198535117056856,2.88495146428994,2.26972429139009,2.47980624051413,2.1291580747854
0.201866220735786,2.98344525541948,2.28587247695046,2.4893764522338,2.14405533672501
0.205197324414716,3.07942462898447,2.3010268048175,2.49761590276196,2.15824184561513
0.208528428093645,3.17258623543098,2.31519496476647,2.50456438504123,2.17171839261006
0.211859531772575,3.262639440083,2.32838516853583,2.51026125788601,2.18448602422002
0.215190635451505,3.34930763194955,2.34060612259163,2.51474538981427,2.19654604243161
0.218521739130435,3.4323294142786,2.35186700200978,2.51805511076874,2.20790000459595
0.221852842809365,3.51145967299056,2.36217742541453,2.52022817092589,2.21854972309416
0.225183946488294,3.58647052021462,2.37154743091614,2.52130170586753,2.22849726478883
0.228515050167224,3.65715211120212,2.37998745299465,2.52131220745872,2.23774495026984
0.231846153846154,3.723313333896,2.38750830028087,2.5202954998383,2.24629535290171
0.235177257525084,3.78478237138963,2.39412113418862,2.51828671998511,2.25415129767973
0.238508361204013,3.8414071384071,2.39983744835597,2.51532030237436,2.26131585990129
0.241839464882943,3.893055593777,2.40466904885573,2.51142996728514,2.26779236365841
0.245170568561873,3.93961593164978,2.40862803513817,2.50664871236223,2.27358438015724
0.248501672240803,3.980996654923,2.41172678167162,2.50100880707376,2.27869572587002
0.251832775919732,4.01712653498786,2.4139779202485,2.49454178974059,2.28313046052434
0.255163879598662,4.04795446249263,2.41539432292665,2.48727846684499,2.28689288493468
0.258494983277592,4.07344919433503,2.41598908557762,2.47924891435421,2.28998753868084
0.261826086956522,4.09359900254532,2.41577551201524,2.47048248082083,2.29241919763748
0.265157190635452,4.10841123110621,2.41476709867976,2.46100779204431,2.29419287135916
0.268488294314381,4.11791176707606,2.41297751985381,2.45085275710016,2.29531380032469
0.271819397993311,4.12214443263914,2.41042061338833,2.44004457556149,2.29578745304487
0.275150501672241,4.12117030490397,2.40711036691759,2.42860974575555,2.2956195230373
0.278481605351171,4.11506697040921,2.40306090454373,2.41657407391336,2.2948159256718
0.2818127090301,4.10392772137961,2.3982864739723,2.40396268408469,2.29338279489024
